Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County,Firm_Normalized,Firm_Final,Firm_ByPhone,Firm_ByAddress,Address2_Normalized,Name_Changed_Flag
KOBIE CREEK HOMEOWNERS ASSOCIATION,0487012007-9,REG,16,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,gaston wilkerson,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,4751 caughlin pkwy,True
KOKOPELLI OWNERS ASSOCIATION,1452-1998,REG,31,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
KRN HOMEOWNERS ASSOCIATION,0226682006-2,REG,74,(775) 337-2700,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",639 ISBELL RD STE 280,RENO,NV,89509,Washoe,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
L'ADAGIO PROPERTY OWNERS ASSOCIATION,23317-2003,REG,61,(775) 782-0123,C/O NEW VALLEY REAL ESTATE MANAGEMENT,PO BOX 593,MINDEN,NV,89423,Douglas,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,639 isbell rd,False
"L'ERMITAGE ASSOCIATION, INC",4161-1980,REG,40,(775) 832-6604,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
LA CIMA HOMEOWNERS ASSOCIATION,20664-2004,SUB,21,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,western nevada management,western nevada management,western nevada management,western nevada management,804 mill st,False
LA CRESENTA HOMEOWNERS' ASSOCIATION,17941-2003,REG,68,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,prime community management,prime community management,prime community management,prime community management,181 n arroy grande blvd,False
"LA CUESTA HOMEOWNERS ASSOCIATION, INC",5429-1984,REG,100,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
LA DOLCE VITA OWNERS ASSOCIATION,1701-1978,REG,92,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,valley realty management,valley realty and management,valley realty and management,valley realty management,po box 205,True
LA JOLLA CLASSIC HOMEOWNERS ASSOCIATION,2648-1990,SUB,132,(702) 750-0530,C/O MESA MANAGEMENT,9512 W FLAMINGO RD STE 102,LAS VEGAS,NV,89147,Clark,western nevada management,western nevada management,western nevada management,western nevada management,804 mill st,False
LA MADRE HOMEOWNERS ASSOCIATION,0780252005-1,REG,23,(702) 396-6042,C/O DESERT HOA MANAGEMENT INC,PO BOX 750639,LAS VEGAS,NV,89136,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
LA MADRE SQUARE HOMEOWNERS ASSOCIATION,32475-2004,REG,125,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
"LA MANCHA ESTATES EDITION HOMEOWNERS ASSOCIATION, INC",1146-1991,REG,107,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT INC,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,ellectic property management,ellectic property management,ellectic property management,ellectic property management,po box 20778,False
"LA MANCHA HOMEOWNERS ASSOCIATION, INC.",4817-1985,REG,108,(702) 933-7764,C/O REAL PROPERTY MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
"LA MANCHA II HOMEOWNERS ASSOCIATION, INC.",5563-1988,REG,131,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
"LA MANCHA OESTE HOMEOWNERS ASSOCIATION, INC.",7524-1990,REG,29,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LA MANCHA SUMMERLIN PROPERTY OWNERS ASSOCIATION,3201-1993,SUB,44,(702) 990-9707,"C/O KALLFELZ TEAM ASSOCIATION MANAGEMENT, LLC",6595 W SMOKE RANCH STE 110,LAS VEGAS,NV,89108,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LA MIRADA @ SUMMERLIN NORTH,SAME AS MASTER,SAM,130,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,capital consultant mgmt,capital consultant management,capital consultant management,capital consultant management,5940 s rainbow blvd,True
"LA MONTANA HOMEOWNERS ASSOCIATION, INC",8953-2000,REG,16,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE. 100,LAS VEGAS,NV,89113,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
LA MORADA HOMEOWNERS ASSOCIATION INC,0376832005-1,REG,20,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
LA PALOMA HOMEOWNERS ASSOCIATION,0331272005-0,REG,157,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
"LA PAZ NUEVO HOMEOWNERS ASSOCIATION, INC",25567-2001,REG,24,(702) 564-2909,C/O JMARKUS HOA MANAGEMENT,1000 S BOULDER HWY,HENDERSON,NV,89015,Clark,community management sale,community management sale,community management sale,community management sale,3095 e russell rd,False
LA SCALA ON THE OASIS HOMEOWNERS ASSOCIATION,5844-2002,SUB,34,(702) 346-2288,C/O TERRA WEST MANAGEMENT SERVICES,1646 W PIONEER BLVD STE 100,MESQUITE,NV,89027,Clark,associated community management,associated community management,associated community management,associated community management,6625 s valley view blvd,False
LA SIENA ASSOCIATION,27996-2002,REG,92,(702) 365-1621,C/O ASSOCIATED COMMUNITY MANAGEMENT,6625 S VALLEY VIEW BLVD STE 310,LAS VEGAS,NV,89118,Clark,camco,camco,camco,camco,po box 12117,False
LA TESORO HOMEOWNERS ASSOCIATION,0400532006-7,SUB,154,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,associated community management,associated community management,associated community management,associated community management,6625 s valley view blvd,False
LA TESORO II HOMEOWNERS' ASSOCIATION,0265952014-2,SUB,69,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,terra west management service,terra west management service,terra west management service,terra west management service,1646 w pioneer blvd,False
LA TIERRA HOMEOWNERS ASSOCIATION,0744062005-4,REG,67,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
LA VENTINA HOMEOWNERS' ASSOCIATION,17943-2003,REG,130,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
LA VITA HOMEOWNERS ASSOCIATION,0238822006-4,SUB,33,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"LACEY DRIVE HOMEOWNERS' ASSOCIATION, INC.",29491-2003,REG,11,(775) 265-0328,,248 MARK STREET,GARDNERVILLE,NV,89410,Douglas,,,,,,
LADERA HOMEOWNERS ASSOCIATION,16202-2004,REG,79,(702) 933-7764,C/O REAL PROPERTY MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,new valley real estate management,new valley real estate management,new valley real estate management,new valley real estate management,po box 2952,False
LADERA PARK HOMEOWNER'S ASSOCIATION,0358702005-4,SUB,616,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
LAGO VISTA HOMEOWNERS ASSOCIATION,0031732015-5,SUB,54,,,MONTELAGO BLVD & ELEGANZA PLACE,HENDERSON,NV,89011,Clark,,,,,,
LAGUANA VERDE TOWNHOMES,6400-1987,REG,84,(702) 754-0000,"C/O INTEGRITY BASED MANAGEMENT, LLC",5715 S SANDHILL RD,LAS VEGAS,NV,89120,Clark,ideal community management,ideal community management,ideal community management,ideal community management,6767 w tropicana ave,False
LAGUNA BAY HOMEOWNERS ASSOCIATION INC,2936-1995,SUB,30,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RIDGE AVE STE 100,LAS VEGAS,NV,89148,Clark,performance cam,performance cam,performance cam,performance cam,5135 camino al norte,False
LAGUNA CREEK HOMEOWNERS ASSOCIATION,0334802015-0,REG,102,,,S RAINBOW & MOUNTAINS EDGE PKWY,LAS VEGAS,NV,89141,Clark,,,,,,
LAGUNA DEL REY HOMEOWNERS ASSOCIATION,5805-1991,REG,137,(702) 868-0900,C/O ASSURED REAL ESTATE INC,PO BOX 530778,HENDERSON,NV,89053,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
LAGUNA PALMS HOMEOWNERS ASSOCIATION,26150-2004,REG,268,(702) 737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAGUNA PARK II LANDSCAPE MAINTENANCE ASSOCIATION,11159-2004,REG,39,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
LAGUNA TERRACE HOMEOWNERS ASSOCIATION,0445832006-6,MSTR,38,(775) 826-8092,C/O CONTROLLED RESOURCES MANAGEMENT GROUP,83 CONTINENTAL DR STE B,RENO,NV,89509,Washoe,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
LAKE COUNTRY ESTATES OWNERS ASSOCIATION,20526-1997,REG,26,(775) 832-6604,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,howard hughe,howard hughe,howard hughe,howard hughe,10801 w charleston blvd 3rd fl,False
LAKE GLEN MANOR ASSOCIATION INC,1324-1971,REG,88,775 885-5055,C/O VALLEY REALTY AND MANAGEMENT,3246 N CARSON ST STE 100,CARSON CITY,NV,89706,Carson City,howard hughe,howard hughe,howard hughe,howard hughe,10801 w charleston blvd 3rd fl,False
LAKE HAVEN I HOMEOWNERS' ASSOCIATION,0653442006-1,REG,4,(510) 415-7125,,PO BOX 204,BELMONT,CA,94002,,,,,,,
LAKE HAVEN II,1681-1966,REG,8,(209) 795-7875,C/O SOARING EAGLE,PO BOX 4369,CAMP CONNELL,CA,95223,,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAKE HILLS ASSOCIATION,21479-1998,REG,66,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
LAKE LAS VEGAS SOUTHSHORE RESIDENTIAL ASSOCIATION,11611-1991,SUB,855,(702) 638-7770,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",220 GRAND MEDITERRA BLVD,HENDERSON,NV,89011,Clark,desert living,desert living,desert living,desert living,8925 s peco rd,False
LAKE MEAD COURT HOMEOWNERS ASSOCIATION,0158812006-6,REG,132,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,american nevada,american nevada realty,american nevada realty,american nevada realty,2275 corporate cir,True
LAKE MEAD ESTATES HOMEOWNER'S ASSOCIATION,0490282011-1,REG,15,(702) 982-2587,C/O NEVADA'S FINEST PROPERTIES LLC,3568 E RUSSELL RD STE A,LAS VEGAS,NV,89120,Clark,mesa management,mesa management,mesa management,mesa management,9512 w flamingo rd,False
LAKE MEAD VIEW ESTATES OWNERS ASSOCIATION,4072-1982,REG,251,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,capital consulting management,capital consultant management,capital consultant management,capital consultant management,5940 s rainbow blvd,True
LAKE MEAD VILLAS HOMEOWNERS ASSOCIATION,7002-1987,REG,312,(702) 871-8280,C/O COVENANT MANAGEMENT,2001 S JONES BLVD STE D,LAS VEGAS,NV,89146,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"LAKE MOUNTAIN ESTATES ASSOCIATION, INC.",5422-1978,REG,76,(702) 293-2536,,PO BOX 60424,BOULDER CITY,NV,89006,Clark,,,,,,
LAKE MOUNTAIN ESTATES HOMEOWNERS ASSOCIATION,5112-1982,REG,259,(702) 293-7636,,510 LAKES DR,BOULDER CITY,NV,89005,Clark,,,,,,
"LAKE TERRACE OWNERS ASSOCIATION, THE",3363-1983,REG,115,(702) 294-0467,,PO BOX 61346,BOULDER CITY,NV,89006,Clark,,,,,,
LAKE VALLEY ESTATES ASSOCIATION,11264-1997,REG,52,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
LAKE VILLAGE HOME OWNERS ASSOCIATION,1863-1970,REG,336,(775) 588-4840,,PO BOX 542,ZEPHYR COVE,NV,89448,Douglas,,,,,,
LAKE-RIDGE SHORES,1732-1974,MSTR,191,(775) 284-4434,"C/O WESTERN NEVADA MANAGEMENT, INC",804 MILLS ST,RENO,NV,89502,Washoe,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande blvd,False
LAKE-RIDGE SHORES TOWNHOUSES ASSOCIATION,6872-1982,SUB,28,(775) 284-4434,"C/O WESTERN NEVADA PROPERTIES, INC",804 MILLS STREET,RENO,NV,89502,Washoe,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
LAKERIDGE HEIGHTS ASSOCIATION,1498-1972,REG,8,(775) 827-6241,,2040 PARKRIDGE CIR,RENO,NV,89509,Washoe,,,,,,
LAKERIDGE II OWNERS' ASSOCIATION,2593-2002,SUB,22,(702) 346-2288,C/O TERRA WEST MANAGEMENT SERVICES,1646 W PIONEER BLVD STE 100,MESQUITE,NV,89027,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
LAKERIDGE OWNERS' ASSOCIATION,5564-1999,SUB,35,(702) 345-2200,C/O COLONIAL PROPERTY MGMT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,931 tahoe blvd,False
LAKERIDGE POINTE,18185-1994,SUB,39,(775) 284-4434,C/O WESTERN NEVADA MANAGEMENT,804 MILL ST,RENO,NV,89502,Washoe,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
LAKERIDGE SHORES CHATAUX ASSOCIATION,8604-1986,SUB,9,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR STE 100,RENO,NV,89511,Washoe,nevada community management,nevada community management,nevada community management,nevada community management,9440 w sahara ave,False
LAKERIDGE SPRINGS ASSOCIATION,3737-1987,REG,332,(775) 337-2700,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA LLC",6170 RIDGEVIEW CT STE C,RENO,NV,89519,Washoe,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
LAKERIDGE TERRACE ASSOCIATION,211-1972,REG,103,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR STE 100,RENO,NV,89511,Washoe,cdm management,cdm management,cdm management,cdm management,3650 s pointe cir,False
LAKERIDGE VILLAS ASSOCIATION,3309-1971,REG,127,(775) 828-3664,C/O EUGENE BURGER MANAGEMENT COMPANY,5011 MEADOWOOD MALL WY STE 200,RENO,NV,89502,Washoe,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"LAKES ASSOCIATION, THE",5070-1985,SUB,165,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
LAKES PACIFIC TOWNHOMES ASSOCIATION,10499-1994,REG,81,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
LAKESHORE TERRACE ASSOCIATION,814-1970,REG,58,(775) 832-6604 X13,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
LAKESIDE AT SUNRISE VILLAS ASSOCIATION,6851-1985,REG,60,(702) 638-7770,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAKESIDE RANCH ESTATES OWNER ASSOCIATION,15443-2000,REG,15,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,hoa management,hoa management,hoa management,hoa management,6595 w smoke ranch,False
LAKESIDE VILLAGE HOMEOWNERS ASSOCIATION,2822-1988,REG,89,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
LAKETREE HOMEOWNERS ASSOCIATION,1958-1973,REG,54,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
LAKEVIEW OWNERS ASSOCIATION,4432-1990,REG,232,(702) 358-0631,C/O ESSENTIAL MANAGEMENT SOLUTIONS OF LAS VEGAS LL,1810 E SAHARA AVE STE 211,LAS VEGAS,NV,89104,Clark,the prescott companie,the prescott companie,the prescott companie,the prescott companie,8345 w sunset rd,False
LAKEVIEW RIDGE HOMEOWNERS ASSOCIATION,6415-1983,REG,4,(775) 831-7230,,PO BOX 3492,INCLINE VILLAGE,NV,89450,Washoe,,,,,,
LAKEWOOD VILLAGE HOMEOWNERS ASSOCIATION,22030-1997,REG,74,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,camco,camco,camco,camco,po box 12117,False
LALUZ COMMUNITY ASSOCIATION,0413392006-4,REG,18,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,6655 S CIMARRON RD STE 200,LAS VEGAS,NV,89113,Clark,camco,camco,camco,camco,po box 12117,False
"LAMONT SQUARE HOMEOWNERS' ASSOCIATION, INC",0495472005-1,REG,48,(702) 795-1740,C/O SHANNON DAY PROPERTY MANAGEMENT,PO BOX 97512,LAS VEGAS,NV,89193,Clark,olympia management service,olympia management service,,olympia management service,11411 southern highland pkwy,False
LAMPLIGHT COTTAGES @ CORONADO RANCH HOMEOWNERS' ASSOCIATION,29112-2002,REG,193,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,olympia management service,olympia management service,,olympia management service,11411 southern highland pkwy,False
LAMPLIGHT COTTAGES @ SANTOLI HOMEOWNERS' ASSOCIATION,0027822005-8,REG,72,(702) 638-7770,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,camco,camco,camco,camco,po box 400518,False
LAMPLIGHT COTTAGES AT BUFFALO AND WINDMILL HOMEOWNERS' ASSOCIATION,0292412006-1,REG,99,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,pinnacle community association management,pinnacle community association management,pinnacle community association management,pinnacle community association management,8311 w sunset rd,False
LAMPLIGHT ESTATES @ CENTENNIAL SPRINGS HOMEOWNERS ASSOCIATION,23326-2000,REG,159,(702) 982-0430,C/O DESERT COMMUNITY MANAGEMENT LLC,5550 PAINTED MIRAGE RD STE 120,LAS VEGAS,NV,89149,Clark,olympia management service,olympia management service,olympia management service,olympia management service,11411 southern highland pkwy,False
LAMPLIGHT GARDENS @ CORONADO RANCH HOMEOWNERS ASSOCIATION,8194-2003,REG,206,(702) 638-7770,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
LAMPLIGHT GARDENS AT SILVERADO RANCH HOMEOWNERS' ASSOCIATION,0443812005-1,REG,235,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,camco,camco,camco,camco,po box 12117,False
LAMPLIGHT GLEN AT BUFFALO AND WASHBURN HOMEOWNERS' ASSOCIATION,0242302005-7,REG,19,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT,7571 TULE SPRINGS DR,LAS VEGAS,NV,89131,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
LAMPLIGHT GLEN AT CRAIG HOMEOWNERS' ASSOCIATION,0568782005-6,REG,21,(702) 873-3071,C/O EUGENE BURGER MANAGEMENT CORPORATION,PO BOX 751330,LAS VEGAS,NV,89136,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAMPLIGHT GLEN AT ROME HOMEOWNERS' ASSOCIATION,2054-2005,REG,20,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
LAMPLIGHT GLEN AT TORREY PINES HOMEOWNERS' ASSOCIATION,0568822005-2,REG,40,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS DR,LAS VEGAS,NV,89131,Clark,shelter management group,shelter management group,shelter management group,shelter management group,2470 w horizon ridge pkwy set 120,False
LAMPLIGHT MANOR @ IRON MOUNTAIN RANCH HOMEOWNERS' ASSOCIATION,35120-2001,REG,67,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,camco,camco,camco,camco,po box 12117,False
LAMPLIGHT SQUARE @ CORONADO RANCH HOMEOWNERS' ASSOCIATION,15002-2002,REG,287,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,mkj,mjk,mjk,mjk,18124 wedge pkwy,True
LAMPLIGHT SQUARE @ SILVERADO RANCH HOMEOWNERS' ASSOCIATION,10412-2001,REG,159,(702) 767-9993,C/O EPIC ASSOCIATION MANAGEMENT,5443 S DURANGO DR,LAS VEGAS,NV,89113,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAMPLIGHT SQUARE AT GREEN VALLEY HOMEOWNERS' ASSOCIATION,0361402006-4,REG,64,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,desert living,desert living,desert living,desert living,8925 s peco rd,False
LAMPLIGHT VILLAGE @ CENTENNIAL SPRINGS HOMEOWNERS ASSOCIATION,29736-2000,REG,284,(702) 405-3300,C/O PINNACLE COMMUNITY ASSOCIATION MANAGEMENT,8311 W SUNSET RD STE 110,LAS VEGAS,NV,89113,Clark,mesa management,mesa management,mesa management,mesa management,9512 w flamingo,False
LAMPLIGHT VILLAGE AT SILVERADO RANCH HOMEOWNERS ASSOCIATION,16055-1999,REG,147,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT,375 N STEPHANIE ST STE 911B,HENDERSON,NV,89014,Clark,camco,camco,camco,camco,po box 12117,False
LANDINGS AT GRAND CANYON HOMEOWNERS ASSOCIATION,0063582015-4,REG,40,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,associated community management,associated community management,associated community management,associated community management,6625 s valley view blvd,False
LANDINGS AT SPANISH RIDGE HOMEOWNERS ASSOCIATION,0105512015-8,REG,101,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,mp association management,mp association management,mp association management,mp association management,6029 s ft apache rd,False
LANTERN GARDENS HOMEOWNER'S ASSOCIATION,0323442013-1,REG,191,(702) 531-3382,C/O CAMCO,PO BOX 12117,LAS VEGAS,NV,89112,Clark,associated community management,associated community management,associated community management,associated community management,6625 s valley view blvd,False
LAPAZ @ SUMMERLIN NORTH,SAME AS MASTER,SAM,82,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,platinum community service,community management group,community management group,platinum community service,3360 w sahara,True
LAQUINTA HOMEOWNERS ASSOCIATION,2621-1992,REG,63,(702) 222-2391,"C/O NEVADA COMMUNITY MANAGEMENT, LLC",9440 W SAHARA AVE STE 237,LAS VEGAS,NV,89117,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
LAREDO HOMEOWNERS ASSOCIATION,11076-1992,REG,39,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAREDO VISTA HOMEOWNER'S ASSOCIATION,32285-2004,REG,27,(702) 368-4637,C/O ELITE HOA MANAGEMENT,8425 W FLAMINGO RD STE 1,LAS VEGAS,NV,89147,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
LARIAT CIRCLE ESTATES HOMEOWNERS ASSOCIA,1890-1983,REG,4,(775) 831-7749,C/O PONDEROSA PROPERTY MAINTENANCE,PO BOX 4675,INCLINE VILLAGE,NV,89450,Washoe,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
