Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County,Firm_Normalized,Firm_Final,Firm_ByPhone,Firm_ByAddress,Address2_Normalized,Name_Changed_Flag
"KENSINGTON OWNERS ASSOCIATION, INC.",11498-1996,REG,107,(702) 368-4637,C/O ELITE HOA MANAGEMENT INC,8425 W FLAMINGO RD STE 1,LAS VEGAS,NV,89147,Clark,soleil association management,soleil association management,soleil association management,soleil association management,5096 w post rd,False
KINGS BROOK ESTATES HOMEOWNERS ASSOCIATION,9937-2003,REG,20,,,6194 KINGS BROOK COURT,LAS VEGAS,NV,89149,Clark,,,,,,
"KINGS CANYON MEADOWS PROPERTY OWNERS ASSOCIATION, INC",17534-1998,REG,73,(775) 884-6176,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Carson City,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
KINGSBURY PINES HOMEOWNERS ASSOCIATION,2367-1979,REG,12,(775) 315-9658,,P O BOX 5663,STATELINE,NV,89449,Douglas,,,,,,
KINGSLANE OWNERS ASSOCIATION INC,2168-1971,REG,132,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st 911-b,False
KINGSTON MAINTENANCE CORPORATION,14023-2002,REG,86,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RIDGE AVE STE 100,LAS VEGAS,NV,89148,Clark,terra west management service,terra west management service,terra west management,terra west management service,10651 professional cir,False
KINGWOOD @ SUMMERLIN WEST COMMUNITY ASSOCIATION,SAME AS MASTER,SAM,325,(702) 791-4600,C/O HOWARD HUGHES CORPORATION,10801 W CHARLESTON BLVD 3RD FL,LAS VEGAS,NV,89135,Clark,eugene burger management,eugene burger management,eugene burger management,eugene burger management,5011 meadowood mall wy,False
KNOLLCREST HOMEOWNERS ASSOCIATION,16308-1994,REG,13,(775) 284-4434,"C/O WESTERN NEVADA MANAGEMENT, INC.",804 MILL ST,RENO,NV,89502,Washoe,community management group,community management group,community management group,community management group,2450 box canyon dr,False
"KNOLLS ASSOCIATION, INC",1646-1973,REG,62,(775) 284-2050,C/O EQUUS MANAGEMENT GROUP,4888 SPARKS BLVD STE 102,SPARKS,NV,89436,Washoe,nevada finest propertie,nevada finest propertie,nevada finest propertie,nevada finest propertie,3568 e russell rd,False
KOBIE CREEK HOMEOWNERS ASSOCIATION,0487012007-9,REG,16,(702) 365-6720,C/O FIRST COLUMBIA COMMUNITY MANAGEMENT INC,PO BOX 28759,LAS VEGAS,NV,89126,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
KOKOPELLI OWNERS ASSOCIATION,1452-1998,REG,31,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,kallfelz team association management,kallfelz team association management,kallfelz team association management,kallfelz team association management,6595 w smoke ranch,False
KRN HOMEOWNERS ASSOCIATION,0226682006-2,REG,248,(775) 403-9103,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE STREET,LAS VEGAS,NV,89139,Washoe,ideal community management,ideal community management,ideal community management,ideal community management,5785 centennial center blvd,False
L'ADAGIO PROPERTY OWNERS ASSOCIATION,23317-2003,REG,61,(775) 782-0123,C/O NEW VALLEY REAL ESTATE MANAGEMENT,PO BOX 593,MINDEN,NV,89423,Douglas,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,7571 tule spring rd,False
"L'ERMITAGE ASSOCIATION, INC",4161-1980,REG,40,(775) 832-6604,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
LA CASATA HOMEOWNERS ASSOCIATION,0034762013-9,SUB,205,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
LA CIMA HOMEOWNERS ASSOCIATION,20664-2004,SUB,21,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LA CRESENTA HOMEOWNERS' ASSOCIATION,17941-2003,REG,68,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
"LA CUESTA HOMEOWNERS ASSOCIATION, INC",5429-1984,REG,100,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LA DOLCE VITA OWNERS ASSOCIATION,1701-1978,REG,92,(702) 767-9993,C/O EPIC ASSOCIATION MANAGEMENT,8712 SPANISH RIDGE AVE,LAS VEGAS,NV,89148,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
LA JOLLA CLASSIC HOMEOWNERS ASSOCIATION,2648-1990,SUB,132,(702) 754-6313,C/O SIERRA COMMUNITY MANAGER,6280 S VALLEY VIEW STE 310,LAS VEGAS,NV,89118,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
LA MADRE HOMEOWNERS ASSOCIATION,0780252005-1,REG,23,(702) 396-6042,"C/O DESERT HOA MANAGEMENT, INC",PO BOX 750639,LAS VEGAS,NV,89136,Clark,shannon day property management,shannon day property management,shannon day property management,shannon day property management,po box 97512,False
LA MADRE SQUARE HOMEOWNERS ASSOCIATION,32475-2004,REG,125,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
"LA MANCHA ESTATES EDITION HOMEOWNERS ASSOCIATION, INC",1146-1991,REG,107,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT INC,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,level property management,level property management,level property management,level property management,8966 spanish ridge ave,False
"LA MANCHA HOMEOWNERS ASSOCIATION, INC.",4817-1985,REG,108,(702) 933-7764,C/O REAL PROPERTY MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,capital consultant management,capital consultant management,capital consultant management,capital consultant management,5940 s rainbow blvd,False
"LA MANCHA II HOMEOWNERS ASSOCIATION, INC.",5563-1988,REG,131,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
"LA MANCHA OESTE HOMEOWNERS ASSOCIATION, INC.",7524-1990,REG,29,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,7571 tule spring rd,False
LA MANCHA SUMMERLIN PROPERTY OWNERS ASSOCIATION,3201-1993,SUB,44,(702) 990-9707,"C/O KALLFELZ TEAM ASSOCIATION MANAGEMENT, LLC",6595 W SMOKE RANCH STE 110,LAS VEGAS,NV,89108,Clark,regal property management,regal property management,regal property management,regal property management,3945 w reno ave,False
LA MIRADA @ SUMMERLIN NORTH,SAME AS MASTER,SAM,130,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
"LA MONTANA HOMEOWNERS ASSOCIATION, INC",8953-2000,REG,16,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE. 100,LAS VEGAS,NV,89113,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
LA MORADA HOMEOWNERS ASSOCIATION INC,0376832005-1,REG,20,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,camco,camco,camco,camco,po box 400518,False
LA PALOMA HOMEOWNERS ASSOCIATION,0331272005-0,REG,156,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,regal property management,regal property management,regal property management,regal property management,3945 w reno ave,False
"LA PAZ NUEVO HOMEOWNERS ASSOCIATION, INC",25567-2001,REG,24,(702) 564-2909,C/O JMARKUS HOA MANAGEMENT,1000 S BOULDER HWY,HENDERSON,NV,89015,Clark,howard hughe,howard hughe,howard hughe,howard hughe,10801 w charleston blvd 3rd fl,False
LA SCALA ON THE OASIS HOMEOWNERS ASSOCIATION,5844-2002,SUB,34,(702) 346-2288,C/O TERRA WEST MANAGEMENT SERVICES,1646 W PIONEER BLVD STE 100,MESQUITE,NV,89027,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
LA SIENA ASSOCIATION,27996-2002,REG,92,(702) 982-2587,C/O NEVADA'S FINEST PROPERTIES,3568 E. RUSSELL ROAD,LAS VEGAS,NV,89120,Clark,pinnacle community association management,pinnacle community association management,pinnacle community association management,pinnacle community association management,8311 w sunset rd,False
LA TESORO HOMEOWNERS ASSOCIATION,0400532006-7,SUB,80,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,False
LA TESORO II HOMEOWNERS' ASSOCIATION,0265952014-2,SUB,69,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
LA TIERRA HOMEOWNERS ASSOCIATION,0744062005-4,REG,67,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
LA VENTINA HOMEOWNERS' ASSOCIATION,17943-2003,REG,130,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT,PO BOX 750266,LAS VEGAS,NV,89136,Clark,the property group,the property group,the property group,the property group,3286 brentwood st,False
LA VITA HOMEOWNERS ASSOCIATION,0238822006-4,SUB,33,(702) 869-0937,C/O PRIME COMMUNITY MANAGEMENT,181 N ARROYO GRANDE BLVD ST 125,HENDERSON,NV,89074,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LADERA HOMEOWNERS ASSOCIATION,16202-2004,REG,79,(702) 933-7764,C/O REAL PROPERTY MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,eugene burger management,eugene burger management,eugene burger management,eugene burger management,po box 751330,False
LADERA PARK HOMEOWNER'S ASSOCIATION,0358702005-4,SUB,616,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
LADERA RANCH HOMEOWNERS ASSOCIATION,0284592018-5,REG,356,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR # 100,RENO,NV,89511,Washoe,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
LAGO VISTA HOMEOWNERS ASSOCIATION,0031732015-5,SUB,54,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,olympia management service,olympia management service,olympia management service,olympia management service,11411 southern highland pkwy,False
LAGUANA VERDE TOWNHOMES,6400-1987,REG,84,(702) 754-0000,"C/O INTEGRITY BASED MANAGEMENT, LLC",5715 S SANDHILL RD,LAS VEGAS,NV,89120,Clark,seabreeze management,seabreeze management,seabreeze management,seabreeze management,8960 w tropicana ave,False
LAGUNA BAY HOMEOWNERS ASSOCIATION INC,2936-1995,SUB,30,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RIDGE AVE STE 100,LAS VEGAS,NV,89148,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
LAGUNA CREEK HOMEOWNERS ASSOCIATION,0334802015-0,REG,102,(702) 982-2517,C/O NEVADA'S FINEST PROPERTIES LLC,3568 E RUSSELL RD STE.A,LAS VEGAS,NV,89141,Clark,gaston wilkerson association service,gaston wilkerson association service,equu management group,gaston wilkerson association service,5480 reno corporate blvd,False
LAGUNA DEL REY HOMEOWNERS ASSOCIATION,5805-1991,REG,137,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,6655 S CIMARRON RD STE 200,LAS VEGAS,NV,89113,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAGUNA PALMS HOMEOWNERS ASSOCIATION,26150-2004,REG,268,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RISGE AVE STE 100,LAS VEGAS,NV,89148,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
LAGUNA PARK II LANDSCAPE MAINTENANCE ASSOCIATION,11159-2004,REG,39,(702) 767-9993,C/O EPIC ASSOCIATION MANAGEMENT,8712 SPANISH RIDGE AVE,LAS VEGAS,NV,89148,Clark,gaston wilkerson management group,gaston wilkerson association service,gaston wilkerson association service,gaston wilkerson association service,4751 caughlin pkwy,True
LAGUNA TERRACE HOMEOWNERS ASSOCIATION,0445832006-6,REG,38,(775) 284-4788,C/O OPUS 1 COMMUNITY MANAGEMENT,1380 GREG ST STE 208,SPARKS,NV,89431,Washoe,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAKE COUNTRY ESTATES OWNERS ASSOCIATION,20526-1997,REG,26,(775) 832-6604,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAKE GLEN MANOR ASSOCIATION INC,1324-1971,REG,88,775 - 853-9777,C/O TERRA WEST MGMT SERVICES,"10651 PROFESSIONAL CIRCLE, STE A",RENO,NV,89521,Carson City,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
LAKE HAVEN I HOMEOWNERS' ASSOCIATION,0653442006-1,REG,4,(510) 415-7125,,PO BOX 204,BELMONT,CA,94002,,,,,,,
LAKE HAVEN II,1681-1966,REG,8,775-657-6608,"KIMBERLY WILLIAMS, CPA",916 SOUTHWIID BLVB STE 2A,INCLINE VILLAGE,NV,89451,,,,,,,
LAKE HILLS ASSOCIATION,21479-1998,REG,66,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,western nevada management,western nevada management,western nevada management,western nevada management,804 mill st,False
LAKE LAS VEGAS SOUTHSHORE RESIDENTIAL ASSOCIATION,11611-1991,SUB,690,(702) 248-7742,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,terra west management service,terra west management service,terra west management service,terra west management service,10651 professional circle,False
LAKE MEAD & DOLLY 20 HOMEOWNERS ASSOCIATION,0420822018-0,REG,102,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,incline property management,incline property management,incline property management,incline property management,848 tanager st,False
LAKE MEAD COURT HOMEOWNERS ASSOCIATION,0158812006-6,REG,132,(702) 990-9707,C/O KALLFELZ TEAM ASSOCIATION MANAGEMENT LLC,"6595 W SMOKE RANCH RD, # 110",LAS VEGAS,NV,89108,Clark,western nevada management,western nevada management,western nevada management,western nevada management,804 mill st,False
LAKE MEAD ESTATES HOMEOWNER'S ASSOCIATION,0490282011-1,REG,15,(702) 639-8410,C/O SOLEIL ASSOCIATION MANAGEMENT,5096 W POST ROAD,LAS VEGAS,NV,89118,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
LAKE MEAD VIEW ESTATES OWNERS ASSOCIATION,4072-1982,REG,251,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
LAKE MEAD VILLAS HOMEOWNERS ASSOCIATION,7002-1987,REG,312,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RIDGE AVE STE 100,LAS VEGAS,NV,89148,Clark,ellectic property management,ellectic property management,ellectic property management,ellectic property management,po box 20778,False
"LAKE MOUNTAIN ESTATES ASSOCIATION, INC.",5422-1978,REG,76,(702) 293-2536,,PO BOX 60424,BOULDER CITY,NV,89006,Clark,,,,,,
LAKE MOUNTAIN ESTATES HOMEOWNERS ASSOCIATION,5112-1982,REG,259,(702) 293-7636,,510 LAKES DR,BOULDER CITY,NV,89005,Clark,,,,,,
"LAKE TERRACE OWNERS ASSOCIATION, THE",3363-1983,REG,115,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT HEN,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,camco,camco,camco,camco,p o box 400518,False
LAKE VALLEY ESTATES ASSOCIATION,11264-1997,REG,52,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
LAKE VILLAGE HOME OWNERS ASSOCIATION,1863-1970,REG,336,(775) 588-4840,,PO BOX 542,ZEPHYR COVE,NV,89448,Douglas,,,,,,
LAKE-RIDGE SHORES,1732-1974,MSTR,191,(775) 284-4434,"C/O WESTERN NEVADA MANAGEMENT, INC",804 MILLS ST,RENO,NV,89502,Washoe,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAKE-RIDGE SHORES TOWNHOUSES ASSOCIATION,6872-1982,SUB,28,(775) 284-4434,"C/O WESTERN NEVADA PROPERTIES, INC",804 MILLS STREET,RENO,NV,89502,Washoe,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAKERIDGE HEIGHTS ASSOCIATION,1498-1972,REG,8,(775) 338-9726,,2040 PARKRIDGE CIR,RENO,NV,89509,Washoe,,,,,,
LAKERIDGE II OWNERS' ASSOCIATION,2593-2002,SUB,22,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
LAKERIDGE OWNERS' ASSOCIATION,5564-1999,SUB,35,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
LAKERIDGE POINTE,18185-1994,SUB,39,(775) 284-4434,C/O WESTERN NEVADA MANAGEMENT,804 MILL ST,RENO,NV,89502,Washoe,community management sale,community management sale,community management sale,community management sale,3095 e russell rd,False
LAKERIDGE SHORES CHATAUX ASSOCIATION,8604-1986,SUB,9,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR STE 100,RENO,NV,89511,Washoe,terra west management service,terra west management service,terra west management service,terra west management service,450 hillside dr,False
LAKERIDGE SPRINGS ASSOCIATION,3737-1987,REG,332,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR STE 100,RENO,NV,89511,Washoe,nevada finest propertie,nevada finest propertie,nevada finest propertie,nevada finest propertie,3568 e russell rd,False
LAKERIDGE TERRACE ASSOCIATION,211-1972,REG,103,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR STE 100,RENO,NV,89511,Washoe,camco,camco,camco,camco,po box 400518,False
LAKERIDGE VILLAS ASSOCIATION,3309-1971,REG,127,(775) 828-3664,C/O EUGENE BURGER MANAGEMENT CORPORATION,5011 MEADOWOOD MALL WY STE 200,RENO,NV,89502,Washoe,terra west management svc,terra west management service,terra west management service,terra west management service,po box 80900,True
"LAKES ASSOCIATION, THE",5070-1985,SUB,165,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,terra west management service,terra west management service,terra west management service,terra west management service,450 hillside drive,False
LAKES PACIFIC TOWNHOMES ASSOCIATION,10499-1994,REG,81,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
LAKESHORE TERRACE ASSOCIATION,814-1970,REG,58,(775) 832-6604 X13,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
LAKESIDE AT SUNRISE VILLAS ASSOCIATION,6851-1985,REG,60,(702) 638-7770,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAKESIDE COVE HOMEOWNERS' ASSOCIATION,3642-1981,REG,11,(925) 413-7175,,2622 WELLINGTON NO,CARSON CITY,NV,89703,Carson City,,,,,,
LAKESIDE RANCH ESTATES OWNER ASSOCIATION,15443-2000,REG,15,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,new valley real estate management,new valley real estate management,new valley real estate management,new valley real estate management,po box 2952,False
LAKESIDE VILLAGE HOMEOWNERS ASSOCIATION,2822-1988,REG,89,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
LAKETREE HOMEOWNERS ASSOCIATION,1958-1973,REG,54,(702) 564-2909,C/O JMARKUS HOA MANAGEMENT,1000 S BOULDER HWY,HENDERSON,NV,89015,Clark,community association management,community association management,community association management,community association management,2240 meridian blvd,False
LAKEVIEW OWNERS ASSOCIATION,4432-1990,REG,232,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,ideal community management,ideal community management,ideal community management,ideal community management,5785 centennial center blvd,False
LAKEVIEW RIDGE HOMEOWNERS ASSOCIATION,6415-1983,REG,4,215-205-8916,,599 LARIAT CIR STE 2,INCLINE VILLAGE,NV,89451,Washoe,,,,,,
LAKEWOOD VILLAGE HOMEOWNERS ASSOCIATION,22030-1997,REG,74,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,incline property management,incline property management,incline property management,incline property management,848 tanager st,False
LALUZ COMMUNITY ASSOCIATION,0413392006-4,REG,18,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,terra west management service,terra west management service,terra west management service,terra west management service,10651 professional cir,False
"LAMONT SQUARE HOMEOWNERS' ASSOCIATION, INC",0495472005-1,REG,48,(702) 795-1740,C/O SHANNON DAY PROPERTY MANAGEMENT,PO BOX 97512,LAS VEGAS,NV,89193,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAMPLIGHT COTTAGES @ CORONADO RANCH HOMEOWNERS' ASSOCIATION,29112-2002,REG,193,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
LAMPLIGHT COTTAGES @ SANTOLI HOMEOWNERS' ASSOCIATION,0027822005-8,REG,72,(702) 835-6904,C/O THE MANAGEMENT TRUST,"8485 W. SUNSET RD., STE 100",LAS VEGAS,NV,89113,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron,False
LAMPLIGHT COTTAGES AT BUFFALO AND WINDMILL HOMEOWNERS' ASSOCIATION,0292412006-1,REG,99,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,howard hughe,howard hughe,howard hughe,howard hughe,10801 w charleston blvd 3rd fl,False
LAMPLIGHT ESTATES @ CENTENNIAL SPRINGS HOMEOWNERS ASSOCIATION,23326-2000,REG,159,(702) 982-0430,C/O DESERT COMMUNITY MANAGEMENT,5550 PAINTED MIRAGE RD STE 120,LAS VEGAS,NV,89149,Clark,howard hughe,howard hughe,howard hughe,howard hughe,10801 w charleston blvd 3rd fl,False
LAMPLIGHT GARDENS @ CORONADO RANCH HOMEOWNERS ASSOCIATION,8194-2003,REG,208,(702) 638-7770,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,hometown community management,hometown community management,hometown community management,opu 1 community management,1380 greg st,False
LAMPLIGHT GARDENS AT SILVERADO RANCH HOMEOWNERS' ASSOCIATION,0443812005-1,REG,235,(702) 215-5077,C/O FIRSTSERVICE RESIDENTIAL,8290 ARVILLE STREET,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
LAMPLIGHT GLEN AT BUFFALO AND WASHBURN HOMEOWNERS' ASSOCIATION,0242302005-7,REG,19,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT,7571 TULE SPRINGS DR,LAS VEGAS,NV,89131,Clark,performance cam,performance cam,performance cam,performance cam,5135 camino al norte,False
LAMPLIGHT GLEN AT CRAIG HOMEOWNERS' ASSOCIATION,0568782005-6,REG,21,(702) 645-1210,C/O ADEPT MANAGEMENT SERVICES INC,5550 PAINTED MIRAGE RD STE 320,LAS VEGAS,NV,89149,Clark,camco,camco,camco,camco,p o box 400518,False
LAMPLIGHT GLEN AT ROME HOMEOWNERS' ASSOCIATION,2054-2005,REG,20,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
LAMPLIGHT GLEN AT TORREY PINES HOMEOWNERS' ASSOCIATION,0568822005-2,REG,40,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,PO BOX 750266,LAS VEGAS,NV,89136,Clark,desert living,desert living,desert living,desert living,8925 s peco rd,False
LAMPLIGHT MANOR @ IRON MOUNTAIN RANCH HOMEOWNERS' ASSOCIATION,35120-2001,REG,67,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,level property management,level property management,level property management,level property management,8966 spanish ridge ave,False
LAMPLIGHT SQUARE @ CORONADO RANCH HOMEOWNERS' ASSOCIATION,15002-2002,REG,287,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,sierra management,sierra community management,sierra community management,sierra community management,6280 s valley view blvd,True
