Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County,Firm_Normalized,Firm_Final,Firm_ByPhone,Firm_ByAddress,Address2_Normalized,Name_Changed_Flag
HIGH NOON @ ARLINGTON RANCH HOMEOWNERS ASSOCIATION,8377-2004,SUB,342,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE. 100,LAS VEGAS,NV,89113,Clark,howard hughe,howard hughe,howard hughe,howard hughe,10801 w charleston blvd 3rd fl,False
HIGH NOON AT OLD VEGAS RANCH HOMEOWNERS ASSOCIATION,25060-2002,SUB,249,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,western nevada management,western nevada management,western nevada management,western nevada management,255 w peckham lane,False
HIGH NOON HOMEOWNERS ASSOCIATION,9422-2001,SUB,195,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,equu management group,equu management group,equu management group,equu management group,4888 spark blvd,False
HIGH SIERRA RANCH HOMES OWNERS' ASSOCIATION,0627932006-8,REG,128,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5488 RENO CORPORATE DR #100,RENO,NV,89511,Washoe,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,7571 tule spring rd,False
HIGHGATE AT PROVIDENCE HOMEOWNERS' ASSOCIATION,0660122007-3,SUB,211,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,7670 W. LAKE MEAD BLVD STE 100,LAS VEGAS,NV,89128,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional circle,False
"HIGHLAND FAIRWAYS COMMUNITY ASSOCIATION, INC., THE",10523-1999,SUB,127,(702) 245-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
HIGHLAND GLEN HOMEOWNERS ASSOCIATION,11016-1996,REG,185,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
HIGHLAND GROVE HOMEOWNERS ASSOCIATION,0780822005-0,REG,94,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,7571 tule spring rd,False
HIGHLAND HILLS @ SUMMERLIN NORTH,SAME AS MASTER,SAM,113,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,level property management,level property management,level property management,level property management,8966 spanish ridge ave 100,False
HIGHLAND HILLS AT FALCON RIDGE OWNERS ASSOCIATION,14682-2004,SUB,68,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,epic association management,epic association management,epic association management,epic association management,8712 spanish ridge ave,False
HIGHLAND HILLS COMMUNITY ASSOCIATION,0093142016-9,REG,336,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,710 CORONADO CENTER DRIVE STE 120,HENDERSON,NV,89052,Clark,sierra community manager,sierra community management,sierra community management,sierra community management,6280 s valley view,True
HIGHLAND HILLS ESTATES II LANDSCAPE MAINTENANCE ASSOCIATION,10488-2003,REG,87,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,epic association management,epic association management,epic association management,epic association management,8712 spanish ridge ave,False
HIGHLAND HILLS HOMEOWNERS ASSOCIATION INC,28768-2000,REG,506,(702) 737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,camco,camco,camco,camco,po box 400518,False
HIGHLAND PARK HOMEOWNERS ASSOCIATION,5020-1983,REG,107,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT,375 N STEPHANIE ST STE 911B,HENDERSON,NV,89014,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"HIGHLAND PLACE HOMEOWNERS ASSOCIATION, INC",0390682008-3,REG,22,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR STE 100,RENO,NV,89511,Washoe,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
HIGHLAND RANCH HOMEOWNERS ASSOCIATION,4161-1993,REG,1626,(775) 332-1578,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,639 ISBELL ROAD SUITE 280,RENO,NV,89509,Washoe,real property management group,real property management group,real propertie management group,real propertie management group,po box 95606,False
HIGHLAND RANCHES PROPERTY OWNER ASSOCIATION,4600-1978,REG,506,(775) 847-4721,,PO BOX 1039,VIRGINIA CITY,NV,89440,Storey,,,,,,
HIGHLAND SPRINGS HOMEOWNERS ASSOCIATION,623-1991,REG,108,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,camco,camco,camco,camco,po box 400518,False
HIGHLAND VISTA HOMEOWNERS ASSOCIATION,0194942006-5,REG,47,(775) 828-4800,C/O INFINITY ASSOCIATION MANAGEMENT,1285 BARING BLVD STE 401,SPARKS,NV,89434,Washoe,hoa management,hoa management,hoa management,hoa management,6595 w smoke ranch,False
"HIGHLAND VISTAS COMMUNITY OWNERS ASSOCIATION, INC",30960-2004,MSTR,295,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
"HIGHLANDS AT CIMARRON EAST HOMEOWNERS ASSOCIATION, INC",9775-2002,REG,478,(775) 828-3664,C/O EUGENE BURGER MANAGEMENT CORPORATION,5011 MEADOWOOD MALL WAY STE 200,RENO,NV,89502,Washoe,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
HIGHLANDS EAST COMMUNITY ASSOCIATION,0464362015-3,REG,355,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,7670 W. LAKE MEAD BLVD STE 100,LAS VEGAS,NV,89128,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
"HIGHLANDS HOMEOWNERS ASSOCIATION, INC., THE",8477-1986,REG,49,(775) 323-4355,"C/O GASTON WILKERSON ASSOCIATION SERVICES, INC.",1675 ROBB DR STE 5,RENO,NV,89523,Washoe,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
HIGHLANDS MAINTENANCE CORPORATION (TETON RANCH),28975-1997,REG,102,(702) 933-7764,C/O REAL PROPERTY MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,pandg,pandg,pandg,pandg,129 w lake mead pkwy,False
HIGHLANDS RANCH 2 HOMEOWNERS ASSOCIATION,0179702019-3,REG,17,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,terra west management service,terra west management service,terra west management service,terra west management service,450 hillside dr,False
HIGHLANDS RANCH LANDSCAPE MAINTENANCE CORPORATION A NEVADA NONPROFIT CORPORATION,26939-2004,REG,2250,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,nevada finest propertie,nevada finest propertie,nevada finest propertie,nevada finest propertie,3568 e russell rd,False
"HIGHLANDS RANCH NORTH LANDSCAPE MAINTENANCE CORPORATION, A NEVADA NON-PROFIT CORPORATION",26944-2004,REG,1500,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
HIGHLINE @ SUMMERLIN NORTH,SAME AS MASTER,SAM,103,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,camco,camco,camco,camco,po box 400518,False
HIGHLINE HOMEOWNERS' ASSOCIATION,3018372019-4,REG,70,(702) 361-6640,"C/O OLYMPIA MANAGEMENT SERVICES, L.L.C.",11411 SOUTHERN HIGHLANDS PKWY STE 100,LAS VEGAS,NV,89141,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
HIGHPOINTE @ SUMMERLIN NORTH,SAME AS MASTER,SAM,88,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,7571 tule spring rd,False
HILLCREST AT SUMMIT HILLS HOMEOWNERS ASSOCIATION,15166-1997,REG,90,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande blvd st 125,False
HILLCREST COMMUNITY ASSOCIATION,22361-2001,REG,145,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS ROAD,LAS VEGAS,NV,89136,Clark,real property management group,real property management group,real propertie management group,real propertie management group,po box 95606,False
HILLCREST ESTATES AKA HILLCREST MAINTENANCE ASSOCIATION,28579-2004,REG,86,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
HILLCREST ESTATES COMMUNITY ASSOCIATON,0382682012-9,REG,20,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,camco,camco,camco,camco,po box 400518,False
HILLCREST ESTATES HOMEOWNERS ASSOCIATION,0088112006-7,REG,27,(702) 9942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DRIVE,LAS VEGAS,NV,89128,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
HILLCREST HOMEOWNERS ASSOCIATION,0088052006-9,REG,43,(702) 435-3757,C/O CORNERSTONE COMMUNITY ASSOCIATION MANAGEMENT,PO BOX 93625,LAS VEGAS,NV,89193,Clark,integrity based management,integrity based management,integrity based management,integrity based management,5715 s sandhill rd,False
HILLCREST SOUTH COMMUNITY ASSOCIATION,13006-2003,REG,40,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,7670 W. LAKE MEAD BLVD STE 100,LAS VEGAS,NV,89128,Clark,level property management,level property management,level property management,level property management,8966 spanish ridge ave,False
HILLPOINTE @ SUMMERLIN NORTH,SAME AS MASTER,SAM,104,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,nevada finest propertie,nevada finest propertie,nevada finest propertie,nevada finest propertie,3568 e russell rd,False
HILLPOINTE PARK MAINTENANCE DISTRICT,1432-1991,REG,310,(702) 222-2391,"C/O NEVADA COMMUNITY MANAGEMENT, LLC",9500 W FLAMINGO RD STE 204,LAS VEGAS,NV,89147,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
"HILLS HOMEOWNERS' ASSOCIATION, THE",18855-2003,REG,155,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,6655 CIMARRON RD STE 200,LAS VEGAS,NV,89113,Clark,level property management,level property management,level property management,level property management,8966 spanish risge ave,False
HILLSBORO HEIGHTS HOMEOWNERS ASSOCIATION INC,4569-1990,REG,125,(702) 233-2391,"C/O NEVADA COMMUNITY MANAGEMENT, LLC",9500 W FLAMINGO RD STE 204,LAS VEGAS,NV,89147,Clark,epic association management,epic association management,epic association management,epic association management,8712 spanish ridge ave,False
HILLSIDE HOMEOWNERS ASSOCIATION,0734812005-3,REG,371,(702) 247-1115,C/O IDEAL COMMUNITY MANAGEMENT,5785 CENTENNIAL CENTER BLVD STE 210,LAS VEGAS,NV,89149,Clark,incline property management,incline property management,incline property management,incline property management,848 tanager st,False
"HILLSIDE VIEW HOMEOWNERS ASSOCIATION, INC",2668-1999,REG,76,(702) 202-4330,C/O PANDG,129 W LAKE MEAD PKWY STE 16,HENDERSON,NV,89015,Clark,camco,camco,camco,camco,p o box 400518,False
HILLSTONE @ SUMMERLIN WEST COMMUNITY WEST ASSOCIATION,SAME AS MASTER,SAM,144,(702) 791-4600,C/O HOWARD HUGHES CORPORATION,10801 W CHARLESTON BLVD 3RD FL,LAS VEGAS,NV,89135,Clark,herlihy,herlihy,herlihy,herlihy,po box 3638,False
HILLSTONE ESTATES II HOMEOWNERS ASSOCIATION,22845-2001,REG,29,(702) 835-6904X2461,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE. 100,LAS VEGAS,NV,89113,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
"HILLTOP DUPLEXES HOME OWNERS ASSOCIATION, INC.",7419-1992,SUB,22,(775) 832-0284,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
HILLTOP VISTAS HOMEOWNERS' ASSOCIATION,0065732019-9,SUB,60,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
HOBBLE CREEK ESTATES PROPERTY OWNERS ASSOC,7752-1991,REG,25,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,camco,camco,camco,camco,po box 400518,False
HOGAN COURT HOMEOWNERS ASSOCIATION,8211-1984,REG,4,(775) 329-7070,C/O RENO PROPERTY MANAGEMENT,1575 DELUCCHI LANE STE 224,RENO,NV,89502,Washoe,hoa management,hoa management,hoa management,hoa management,6595 w smoke ranch rd 110,False
HOLIDAY TOWNHOUSE OWNERS ASSOCIATION INC,3201-1972,REG,143,(702) 368-4637,C/O ELITE HOA MANAGEMENT INC,8425 W FLAMINGO RD STE 1,LAS VEGAS,NV,89147,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
HOLLOW DE ORO HOMEOWNERS' ASSOCIATION,0253212006-0,REG,250,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON,LAS VEGAS,NV,89128,Clark,level property management,level property management,level property management,level property management,8966 spanish ridge ave,False
HOLLYWOOD HEIGHTS HOMEOWNERS ASSOCIATION,16618-1994,REG,37,(702) 574-8908,,6764 PHILIPPE ALLEN AVE,LAS VEGAS,NV,89110,Clark,,,,,,
"HOLLYWOOD HIGHLANDS EAST LANDSCAPE MAINTENANCE ASSOCIATION, INC.",6859-1999,REG,590,(702) 373-4073,,PO BOX 93094,HENDERSON,NV,89009,Clark,,,,,,
HOLLYWOOD RANCH HOMEOWNERS ASSOCIATION,0781222006-0,REG,369,(702) 767-9993,C/O EPIC ASSOCIATION MANAGEMENT,8712 SPANISH RIDGE AVENUE,LAS VEGAS,NV,89148,Clark,western nevada management,western nevada management,western nevada management,western nevada management,255 w peckham ln,False
HOME STRETCH HOMEOWNERS ASSOCIATION,14351-1995,REG,192,(702) 202-4330,C/O PANDG,129 W. LAKE MEAD PKWY STE 16,HENDERSON,NV,89015,Clark,western nevada propertie,western nevada management,western nevada management,western nevada management,255 w peckham ln,True
HOMESPUN MAINTENANCE ASSOCIATION,31113-2000,REG,30,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
HOMESTEAD AT BUFFALO HOMEOWNERS' ASSOCIATION,0078962018-0,MSTR,24,(702) 531-3382,C/O CAMCO,P O BOX 400518,LAS VEGAS,NV,89140,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
HOMETOWN ENCORE OWNERS ASSOCIATION,11520-1998,REG,103,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,western nevada management,western nevada management,western nevada management,western nevada management,255 w peckham ln,False
HOMETOWN OVATION OWNERS ASSOCIATION,229-2000,REG,44,(702) 639-8410,C/O SOLEIL ASSOCIATION MANAGEMENT,5096 WEST POST RD,LAS VEGAS,NV,89118,Clark,kenyon associate,kenyon associate,kenyon associate,kenyon associate,645 sierra rose dr,False
HOMETOWN WEST HOMEOWNERS ASSOCIATION,27369-2000,REG,94,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,equu management group,equu management group,equu management group,equu management group,5480 reno corporate dr,False
HOMETOWN WEST II HOMEOWNERS ASSOCIATION,29448-2001,REG,101,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,equu management group,equu management group,equu management group,equu management group,5480 reno corporate dr,False
HORIZON ESTATES HOMEOWNERS ASSOCIATION,29500-2004,REG,81,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,eugene burger management,eugene burger management,eugene burger management,eugene burger management,5011 meadowood mall wy,False
HORIZON GIBSON COMMUNITY ASSOCIATION,0543052012-9,REG,200,(702) 262-9091,C/O REGAL PROPERTY MANAGEMENT,"3945 W RENO AVE, STE E",LAS VEGAS,NV,89118,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
HORIZON HEIGHTS COMMUNITY ASSOCIATION,13117-2003,REG,238,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP INC,PO BOX 95606,LAS VEGAS,NV,89193,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
HORIZON HILLS ASSOCIATION,25676-2000,REG,62,702-869-0937,C/O PRIME COMMUNITY MANAGEMENT,181 N. ARROYO GRANDE BLVD STE. 125,HENDERSON,NV,89074,Clark,incline property management,incline property management,incline property management,incline property management,848 tanager st,False
HORIZON HILLS HOMEOWNERS ASSOCIATION,15963-2001,REG,144,(702)-737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
HORIZON PARK HOMEOWNERS ASSOCIATION,0044632007-8,REG,334,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
HORIZON RIDGE HOMEOWNERS ASSOCIATION INC,6031-1996,REG,43,(702) 982-2587,C/O NEVADA'S FINEST PROPERTIES LLC,3568 E RUSSELL RD STE A,LAS VEGAS,NV,89120,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
HORIZON VIEW COMMUNITY ASSOCIATION,0182342014-9,REG,89,(702) 639-8410,C/O SOLEIL ASSOCIATION MANAGEMENT,5096 WEST POST RD,LAS VEGAS,NV,89118,Clark,pandg,pandg,pandg,pandg,129 w lake mead pkwy,False
HORIZON VIEW OWNER'S ASSOCIATION,6399-1994,REG,72,(702) 564-3694,,699 SENATOR CT,HENDERSON,NV,89015,Clark,,,,,,
HORIZONS @ GREEN VALLEY RANCH,SAME AS MASTER,SAM,111,,GREEN VALLEY RANCH COMMUNITY ASSOCIATION,PO BOX 80900,LAS VEGAS,NV,89180,Clark,,,,,,
HORIZONS AT SEVEN HILLS HOMEOWNERS ASSOCIATION,0426102005-5,REG,328,(702) 737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,shannon day property management,shannon day property management,shannon day property management,shannon day property management,po box 97512,False
HORIZONS EDGE HOMEOWNERS ASSOCIATION,0483482012-7,REG,303,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,NORTH LAS VEGAS,NV,89032,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
HORIZONS EDGE SOUTH HOMEOWNERS ASSOCIATION,0297682017-0,REG,89,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,710 CORONADO CENTER DRIVE #120,HENDERSON,NV,89052,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
HORIZONS HOMEOWNERS' ASSOCIATION,0751002005-7,REG,65,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,pinnacle community association management,pinnacle community association management,pinnacle community association management,pinnacle community association management,9330 w sahara ave,False
HOSHI TERRACE ASSOCIATION,7176-2002,SUB,30,70258313382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Douglas,desert community management,desert community management,desert community management,desert community management,6240 n durango dr,False
HUALAPAI RIDGE HOMEOWNERS ASSOCIATION,1122-2005,REG,59,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"HUDSON AT GREEN VALLEY HOMEOWNERS ASSOCIATION, THE",0153112019-2,REG,66,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE 100,LAS VEGAS,NV,89113,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"HUDSON HOMEOWNERS ASSOCIATION, THE",0053442017-8,REG,250,702-531-3382,C/O CAMCO,P O BOX 400518,LAS VEGAS,NV,89140,Clark,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,po box 750266,False
HUFFAKER HILL UNIT NO. 2 RESIDENCE ASSOCIATION,3830-1973,REG,40,(775) 674-8000,C/O KENYON & ASSOCIATES,645 SIERRA ROSE DRIVE STE 104,RENO,NV,89511,Washoe,adept management service,adept management service,adept management service,adept management service,5550 painted mirage rd,False
HUFFAKER HILLS ASSOCIATION UNITS #3 AND #4,1524-1980,REG,164,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR STE 100,RENO,NV,89511,Washoe,camco,camco,camco,camco,po box 400518,False
HUNTER LAKE TOWNHOUSE ASSOCIATION COURT 'C',289-1972,REG,20,(775) 284-4434,C/O WESTERN NEVADA MANAGEMENT,255 W PECKHAM LN STE 2,RENO,NV,89509,Washoe,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,7571 tule spring rd,False
HUNTER SPRINGS DRIVE HOMEOWNERS ASSOCIATION,7118-1992,SUB,16,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RIDGE AVE STE 100,LAS VEGAS,NV,89148,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
HUNTERS RIDGE PROPERTY OWNERS ASSOCIATION,13961-1996,REG,103,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT & INVESTMENTS INC,375 N STEPHANIE ST STE 911,HENDERSON,NV,89014,Clark,camco,camco,camco,camco,po box 400518,False
HUNTINGTON HOMEOWNERS ASSOCIATION,7314-1998,REG,242,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
HYDE PARK COMMUNITY ASSOCIATION,0058882019-7,REG,39,(702) 251-4550,C/O TERRA WEST MANAGEMENT SERVICES,6655 S CIMMARON RD STE 200,LAS VEGAS,NV,89113,Clark,pinnacle community association management,pinnacle community association management,pinnacle community association management,pinnacle community association management,9330 w sahara ave,False
IDEAL MOBILE HOME COMMUNITY,3412-1980,REG,197,(775) 423-2900,,750 E STILLWATER STE 79,FALLON,NV,89406,Churchill,,,,,,
IDYLWOOD HOMEOWNERS ASSOCIATION,0071762018-9,REG,47,(702) 531-3382,C/O CAMCO,P O BOX 400518,LAS VEGAS,NV,89140,Clark,camco,camco,camco,camco,po box 400518,False
IMAGES HOMEOWNERS ASSOCIATION,9456-1989,SUB,74,(702) 990-9707,C/O KALLFELZ TEAM ASSOCIATION MANAGEMENT LLC,6595 W SMOKE RANCH STE 110,LAS VEGAS,NV,89108,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
IMAGINATION NORTH LANDSCAPE MAINTENANCE ASSOCIATION,16277-2001,REG,72,(702) 767-9993,C/O EPIC ASSOCIATION MANAGEMENT,8712 SPANISH RIDGE AVE,LAS VEGAS,NV,89148,Clark,epic association management,epic association management,epic association management,epic association management,8712 spanish ridge ave,False
IMAGINATION WEST LANDSCAPE MAINTENANCE ASSOCIATION,20792-2003,REG,85,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,elite hoa management,elite hoa management,elite hoa management,elite hoa management,8425 w flamingo rd,False
INCLINE BEACH ASSOCIATION,547-1955,REG,27,(775) 832-6604,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,kelly law,kelly law,kelly law,kelly law,607 lariat cir,False
INCLINE COUNTRY CLUB ESTATES,2620-1992,REG,8,(775) 832-6604,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Washoe,ams management group,ams management group,ams management group,ams management group,3100 w sahara ave,False
INCLINE CREEK ESTATES HOMEOWNERS' ASSOCIATION,0782402005-2,REG,68,(775) 831-5345,C/O SWISS TIME MANAGEMENT,PO BOX 5357,INCLINE VILLAGE,NV,89450,Washoe,polk realty,polk realty,polk realty,polk realty,po box 230926,False
INCLINE CREST 3B HOMEOWNERS ASSOCIATION INC,13452-1995,REG,18,(775) 832-0284,C/O INCLINE PROPERTY MANAGEMENT,"848 TANAGER ST., STE M.",INCLINE VILLAGE,NV,89451,Washoe,shelter management group,shelter management group,shelter management group,shelter management group,po box 777008,False
INCLINE CREST ASSOCIATION III,2992-1973,REG,25,(775) 831-3331,C/O INTEGRITY PROPERTY MANAGEMENT,896 SOUTHWOOD BLVD STE 5,INCLINE VILLAGE,NV,89451,Washoe,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
INCLINE CREST ASSOCIATION NUMBER ONE,1708-1967,REG,30,(775) 853-9777,C/O TERRA WEST MANAGEMENT SERVICES,10651 PROFESSIONAL CIR STE A,RENO,NV,89521,Washoe,eugene burger management,eugene burger management,eugene burger management,eugene burger management,po box 751330,False
INCLINE CREST ASSOCIATION NUMBER TWO,2202-1969,REG,32,(775) 826-8092,C/O CONTROLLED RESOURCES MANAGEMENT GROUP,83 CONTINENTAL DR STE B,RENO,NV,89509,Washoe,summerlin community management,summerlin community management,summerlin community management,summerlin community management,2120 snow trail,False
INCLINE MANOR ASSOCIATION,1299-1965,REG,83,(775) 831-5345,C/O SWISS TIME MANAGEMENT,PO BOX 3431,INCLINE VILLAGE,NV,89450,Washoe,real propertie management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,False
