Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County,Firm_Normalized,Firm_Final,Firm_ByPhone,Firm_ByAddress,Address2_Normalized,Name_Changed_Flag
OROVADA PLACE HOMEOWNERS ASSOCIATION,0799332007-4,REG,16,(775) 329-7070,C/O RENO PROPERTY MANAGEMENT LTD,5250 NEIL RD STE 100,RENO,NV,89502,Washoe,nicklin property management,nicklin property management,nicklin property management,nicklin property management,375 n stephanie st,False
OUR PLACE AT COTTONWOOD HOMEOWNERS' ASSOCIATION,0353222014-2,REG,19,(702) 564-2909,C/O JMARKUS HOA MANAGEMENT,1000 S BOULDER HWY,HENDERSON,NV,89015,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
OVERLAND ESTATES HOMEOWNERS ASSOCIATION,7694-1984,REG,20,(702) 294-0467,,PO BOX 61124,BOULDER CITY,NV,89006,Clark,,,,,,
OWENS ESTATES HOMEOWNERS' ASSOCIATION,0571472005-4,REG,16,(702) 405-3300,C/O PINNACLE COMMUNITY ASSOCIATION MANAGEMENT,8311 W SUNSET RD STE 110,LAS VEGAS,NV,89113,Clark,sierra community management,sierra community management,sierra community management,sierra community management,6280 s valley view,False
PACIFIC HARBORS-STONEGATE PROPERTY OWNERS ASSOCIATION,11631-1990,REG,208,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,camco,camco,camco,camco,po box 400518,False
PACIFIC LEGENDS GREEN VALLEY OWNERS ASSOCIATION,18767-1995,REG,195,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,real property management group,real property management group,real property management group,real propertie management group,po box 95606,False
PACIFIC SUNSET VILLAGE HOMEOWNERS ASSOCIATION,7211-1990,REG,63,(702) 222-2391,"C/O NEVADA COMMUNITY MANAGEMENT, LLC",9500 W FLAMINGO RD STE 204,LAS VEGAS,NV,89147,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
PAGO COURT HOMEOWNERS ASSOCIATION,6911-1992,REG,9,(702) 205-4372,,1931 PAGO CT,LAS VEGAS,NV,89117,Clark,,,,,,
PAINTED DESERT COMMUNITY ASSOCIATION,8551-1985,MSTR,1622,(702) 645-3774,C/O DESERT COMMUNITY MANAGEMENT,5565 PAINTED MIRAGE RD,LAS VEGAS,NV,89149,Clark,ellectic property management,ellectic property management,ellectic property management,ellectic property management,po box 13324,False
PAINTED TRAILS AT KILEY WEST MAINTENANCE ASSOCIATION,20394-2002,REG,175,(775) 337-2700,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",639 ISBELL RD STE 280,RENO,NV,89509,Washoe,controlled resource management group,controlled resource management group,controlled resource management group,controlled resource management group,83 continental dr,False
PALACIO COMMUNITY ASSOCIATION,1081-1999,REG,65,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT,375 N STEPHANIE ST STE 911B,HENDERSON,NV,89014,Clark,sierra community management,sierra community management,sierra community management,sierra community management,6280 s valley view blvd,False
PALISADES ESTATES HOMEOWNER'S ASSOCIATION,11916-2004,REG,20,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,equu management group,equu management group,equu management group,equu management group,5480 reno corporate dr,False
PALISADES POINT PROPERTY OWNERS ASSOCIATION,9083-1993,REG,80,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,camco,camco,camco,camco,po box 400518,False
PALM CANYON HOMEOWNERS ASSOCIATION,15715-1993,REG,583,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT,375 N STEPHANIE ST STE 911B,HENDERSON,NV,89014,Clark,equu management group,equu management group,equu management group,equu management group,5480 reno corporate dr,False
PALM COVE OWNERS' ASSOCIATION,0192672006-0,REG,23,(702) 855-0455,C/O COMMUNITY MANAGEMENT & SALES,3095 E RUSSELL RD STE D,LAS VEGAS,NV,89120,Clark,western nevada management,western nevada management,western nevada management,western nevada management,804 mill st,False
PALM CREEK COMMUNITY ASSOCIATION,0862962005-5,REG,106,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT INC,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
PALM GARDENS ESTATES OWNERS' ASSOCIATION,4686-1990,REG,44,(702) 298-5592,C/O CDM MANAGEMENT,3650 S POINTE CIR STE 117,LAUGHLIN,NV,89029,Clark,incline property management,incline property management,incline property management,incline property management,848 tanager st,False
PALM GARDENS HOMEOWNERS ASSOCIATION INC,1282-1995,REG,600,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,griswold real estate management,griswold real estate management,griswold real estate management,griswold real estate management,3260 fountain fall way,False
"PALM HILLS HOMEOWNERS ASSOCIATION, INC.",15616-1996,REG,558,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,desert living,desert living,desert living,desert living,8925 s peco rd,False
PALM TERRACE HOMEOWNERS' ASSOCIATION,0504042005-2,REG,40,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
PALM VISTAS HOMEOWNERS' ASSOCIATION,0123972007-4,REG,52,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
PALMILLA HOMEOWNER'S ASSOCIATION,14571-2003,REG,300,(702) 737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,sierra community management,sierra community management,sierra community management,sierra community management,6280 s valley view 310,False
PALMS PLACE UNIT OWNERS' ASSOCIATION,0570612006-2,REG,600,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,camco,camco,camco,camco,po box 400518,False
"PALO VERDE HOMEOWNERS ASSOCIATION, INC",16143-1994,REG,52,,,5040 PALO VERDE RD-751 PALO VERDE CR,LAS VEGAS,NV,89119,Clark,,,,,,
PALO VERDE RANCH HOMEOWNERS ASSOCIATION,7578-2004,REG,93,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,shannon day property management,shannon day property management,shannon day property management,shannon day property management,po box 97512,False
PALO VISTA HOMEOWNERS ASSOCIATION,0185782012-2,REG,40,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
PALOMA ESTATES HOME OWNERS' ASSOCIATION,15435-1994,REG,20,(702) 528-4440,,2001 ALBERTI CT,LAS VEGAS,NV,89117,Clark,,,,,,
PALOMA VALLEY ASSOCIATION,0218542005-5,REG,54,(702) 982-2587,C/O NEVADA'S FINEST PROPERTIES LLC,3568 E RUSSELL RD,LAS VEGAS,NV,89120,Clark,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,7571 tule spring rd,False
PALOMINO ESTATES HOMEOWNER ASSOCIATION INC,215-1985,REG,141,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
PALOMINO GARDENS HOMEOWNERS ASSOCIATION,1558-1993,REG,15,(702) 285-5430,,837 TROTTER CIR,LAS VEGAS,NV,89107,Clark,,,,,,
"PANORAMA VILLAGE ASSOCIATION, INC.",0125162011-5,REG,300,(775) 673-5222,,3277 RENO VISTA DR,RENO,NV,89512,Washoe,,,,,,
"PARADISE CANYON RESORT OWNERS ASSOCIATION, INC.",14058-2001,MSTR,12,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,camco,camco,camco,camco,po box 400518,False
PARADISE COLONY HOMEOWNERS ASSOCIATION,3049-1985,REG,134,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,camco,camco,camco,camco,po box 400518,False
PARADISE COURT HOMEOWNERS ASSOCIATION,13717-2004,REG,345,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP INC,PO BOX 95606,LAS VEGAS,NV,89193,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
PARADISE COVE HOMEOWNERS ASSOCIATION,8161-1995,REG,20,(702) 405-3300,C/O PINNACLE COMMUNITY ASSN MANAGEMENT,8311 W SUNSET RD STE 110,LAS VEGAS,NV,89113,Clark,camco,camco,camco,camco,po box 400518,False
PARADISE FALLS HOMEOWNERS ASSOCIATION,25279-1999,REG,207,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT & INVESTMENTS INC,375 N STEPHANIE ST STE 911B,HENDERSON,NV,89014,Clark,camco,camco,camco,camco,po box 400518,False
PARADISE GREENS HOMEOWNERS ASSOCIATION,28909-1997,REG,19,(702) 434-5890,C/O GRISWOLD REAL ESTATE MANAGEMENT,3260 FOUNTAIN FALLS WY STE 1026,N LAS VEGAS,NV,89032,Clark,camco,camco,camco,camco,po box 400518,False
"PARADISE HILLS LANDSCAPE MAINTENANCE ASSOCIATION, INC.",453-1996,REG,854,(702) 638-7770,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,las vega valley community management,las vega valley community management,las vega valley community management,las vega valley community management,7571 tule spring,False
PARADISE ISLAND HOMEOWNERS ASSOCIATION,8856-1997,REG,14,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RS STE 100,HENDERSON,NV,89074,Clark,community association management,community association management,community association management,community association management,2240 meridian blvd,False
PARADISE ISLAND IV HOMEOWNERS ASSOCIATION,13792-2004,REG,22,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
PARADISE MEADOWS HOMEOWNERS ASSOCIATION,25737-2001,REG,138,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
PARADISE MEADOWS II COMMUNITY ASSOCIATION,4970-2003,REG,96,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
PARADISE PLACE HOMEOWNERS ASSOCIATION,0793162005-5,REG,153,(702) 754-0000,"C/O INTEGRITY BASED MANAGEMENT, LLC",5715 S SANDHILL RD,LAS VEGAS,NV,89120,Clark,shelter management group,shelter management group,shelter management group,shelter management group,po box 777008,False
PARADISE POINTE LANDSCAPE MAINTENANCE ASSOCIATION,18692-2004,REG,479,(703) 992-7211,C/O DESERT LIVING INC,8925 S PECOS RD STE 15A,HENDERSON,NV,89074,Clark,camco,camco,camco,camco,po box 400815,False
PARADISE SPA OWNERS' ASSOCIATION,1597-1978,REG,384,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,associated professional service,associated professional service,associated professional service,associated professional service,5096 w post rd,False
PARADISE SPRINGS ONE HOMEOWNERS ASSOCIATION,3662-1987,REG,78,(702) 247-1115,C/O IDEAL COMMUNITY MANAGEMENT,5785 CENTENNIAL CENTER BLVD STE 210,LAS VEGAS,NV,89149,Clark,nevada finest propertie,nevada finest propertie,nevada finest propertie,nevada finest propertie,3568 e russell rd,False
PARADISE VALLEY TOWNHOUSE HOMEOWNER'S ASSOCIATION,1863-1972,REG,173,(702) 754-0000,"C/O INTEGRITY BASED MANAGEMENT, LLC",5715 S SANDHILL RD,LAS VEGAS,NV,89120,Clark,camco,camco,camco,camco,po box 400518,False
PARADISE VILLAS HOMEOWNERS ASSOCIATION,6729-1988,REG,46,(702) 645-1210,C/O ADEPT MANAGEMENT SERVICES INC,5550 PAINTED MIRAGE RD STE 320,LAS VEGAS,NV,89149,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
PARK 1 AT SUMMERLINGATE HOMEOWNERS' ASSOCIATION,0318572005-9,REG,408,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,first columbia community management,first columbia community management,first columbia community management,first columbia community management,po box 28759,False
PARK AVENUE HOMEOWNERS' ASSOCIATION,21195-2001,REG,642,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,710 coronado center dr,False
PARK BONANZA EAST TOWNHOUSE OWNERS ASSOCIATION,5876-1987,REG,86,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
PARK HIGHLANDS MASTER ASSOCIATION,0576052007-1,MSTR,40000,(480) 406-6030,,7144 E STETSON DRIVE STE 410,SCOTTSDALE,AZ,85251,Clark,,,,,,
PARK HOUSE HOMEOWNERS ASSOCIATION,0329762012-4,REG,83,(702) 869-0937,C/O PRIME COMMUNITY MANAGEMENT,181 N ARROYO GRANDE BLVD STE 125,HENDERSON,NV,89074,Clark,sierra community management,sierra community management,sierra community management,sierra community management,6280 s valley view,False
PARK RANCH ESTATES HOMEOWNERS ASSOCIATION,0154742011-0,REG,19,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,incline property management,incline property management,incline property management,incline property management,848 tanager st,False
PARK RANCH ESTATES II HOMEOWNERS ASSOCIATION,0478072013-2,REG,19,(702) 531-3382,C/O CAMCO,P O BOX 400518,LAS VEGAS,NV,89140,Clark,nevada community management,nevada community management,nevada community management,nevada community management,9500 w flamingo rd,False
PARK RAVEN COMMUNITY ASSOCIATION,0386742014-3,REG,33,(702) 257-1277,C/O ASSOCIATED PROFESSIONAL SERVICES,5096 WEST POST RD,LAS VEGAS,NV,89118,Clark,pinnacle community association management,pinnacle community association management,pinnacle community association management,pinnacle community association management,8311 w sunset rd,False
PARK SAN MIGUEL PROPERTY OWNERS ASSOCIATION.,11324-1994,REG,45,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT INC,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
PARK TERRACE TOWNHOMES ASSOCIATION,1865-1984,REG,182,(775) 284-4434,"C/O WESTERN NEVADA PROPERTIES, INC",804 MILL ST,RENO,NV,89502,Washoe,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
PARK TOWERS HOMEOWNERS ASSOCIATION,17835-2001,REG,88,(775) 674-8000,C/O KENYON & ASSOCIATES INC,645 SIERRA ROSE DR STE 104,RENO,NV,89511,Washoe,nevada community management,nevada community management,nevada community management,nevada community management,9440 w sahara,False
PARK TRAILS ESTATES HOMEOWNERS ASSOCIATION,31035-2004,REG,24,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,new valley real estate management,new valley real estate management,new valley real estate management,new valley real estate management,po box 1034,False
PARK VIEW COMMUNITY ASSOCIATION,0121472016-3,REG,350,(702) 597-0710,"C/O NEIGHBORHOOD ASSOCIATIONS GROUP, LLC",6345 S. JONES BLVD.,LAS VEGAS,NV,89118,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
PARK VIEW CROSSING HOMEOWNERS ASSOCIATION,0094822010-6,REG,77,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT INC,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
PARK VIEW HOMEOWNERS ASSOCIATION,0558142005-8,REG,41,(702) 754-6313,C/O SIERRA COMMUNITY MANAGEMENT,"6280 S. VALLEY VIEW, #310",LAS VEGAS,NV,89118,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
PARK VILLAGE HOMEOWNERS ASSOCIATION INC,460-1983,REG,115,(702) 869-0937,C/O PRIME COMMUNITY MANAGEMENT LLC,"181 N. ARROYO GRANDE BLVD., SUITE 125",HENDERSON,NV,89074,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
PARKLINE LOFTS OWNERS ASSOCIATION,0514712005-5,MSTR,65,(702) 425-9100,C/O TRANSFORMATION,1801 E TROPICANA AVE 9-123,LAS VEGAS,NV,89119,Clark,ams management group,ams management group,ams management group,ams management group,3100 w sahara rd,False
"PARKS HOMEOWNERS ASSOCIATION, THE",22737-2000,REG,449,(702) 638-7770,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,real property management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,True
PARKVIEW ESTATES HOMEOWNERS ASSOCIATION,0069732005-7,REG,16,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,3675 W CHEYENNE AVE STE 100,N LAS VEGAS,NV,89032,Clark,real property management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,True
PARKWAY VILLAS OWNERS ASSOCIATION,1445-1977,REG,424,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RIDGE AVE STE 100,LAS VEGAS,NV,89148,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,False
PARKWOOD HOMEOWNERS ASSOCIATION,1136-1977,REG,112,(775) 828-3664,C/O EUGENE BURGER MANAGEMENT CORPORATION,5011 MEADOWOOD MALL WAY STE 200,RENO,NV,89502,Washoe,real propertie mgmt group,real propertie management group,real propertie management group,real propertie management group,po box 95606,True
PARMA HILLS HOMEOWNERS ASSOCIATION,0510192009-1,REG,20,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT LLC,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,False
PASEO AT CORONADO RANCH LANDSCAPE MAINTENANCE CORPORATION,28312-2000,REG,10000,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,False
PASEO DEL REY HOMEOWNERS ASSOCIATION,7864-1998,REG,80,(702) 301-2353,C/O CANNON MANAGEMENT COMPANY,7473 W LAKE MEAD BLVD STE 100,LAS VEGAS,NV,89128,Clark,griswold real estate management,griswold real estate management,griswold real estate management,griswold real estate management,3260 fountain fall way,False
"PASEO III AT CORONADO RANCH LANDSCAPE MAINTENANCE CORPORATION, A NEVADA NONPROFIT CORPORATION",3863-2003,REG,224,(702) 435-3757,C/O CORNERSTONE COMMUNITY ASSOCIATION MANAGEMENT,PO BOX 93625,LAS VEGAS,NV,89193,Clark,community management group,community management group,community management group,community management group,2450 box canyon drive,False
PASEO PLACE ESTATES MANAGEMENT CORPORATION,7179-1999,REG,12,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE 100,LAS VEGAS,NV,89113,Clark,nevada finest propertie,nevada finest propertie,nevada finest propertie,nevada finest propertie,3568 e russell rd,False
PASEO POINTE HOMEONERS ASSOCIATION,0020712017-2,REG,122,(702) 531-3382,C/O CAMCO,5980 S . DURANGO DR. #131,LAS VEGAS,NV,89113,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
PASEO RIDGE HOMEOWNERS ASSOCIATION,15594-2004,REG,139,(702) 396-6042,C/O DESERT HOA MANAGEMENT INC,PO BOX 750639,LAS VEGAS,NV,89136,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
PASEO VERDE TWILIGHT HOMEOWNERS ASSOCIATION,0843052005-3,REG,71,(702) 222-2391,"C/O NEVADA COMMUNITY MANAGEMENT, LLC",9500 W FLAMINGO RD STE 204,LAS VEGAS,NV,89147,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
PAVONA ESTATES ASSOCIATION,24200-2002,REG,68,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,nevada community management,nevada community management,nevada community management,nevada community management,9440 w sahara ave,False
"PEAKS HOMEOWNERS' ASSOCIATION, THE",16470-2003,REG,533,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RIDGE AVE STE 100,LAS VEGAS,NV,89148,Clark,nicklin property management investment,nicklin property management investment,nicklin property management,nicklin property management,375 n stephanie st,False
PEARL COVE II HOMEOWNERS ASSOCIATION,31082-2003,REG,95,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
PEARL COVE III HOMEOWNER ASSOCIATION,6858-2004,REG,93,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,nevada community management,nevada community management,nevada community management,nevada community management,9440 w sahara ave,False
PEARL CREEK HOMEOWNERS ASSOCIATION,0216222014-6,REG,395,702-531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,camco,camco,camco,camco,po box 400518,False
PEARL HOMEOWNERS ASSOCIATION,22517-2002,REG,265,(702) 405-3300,C/O PINNACLE COMMUNITY ASSOCIATION MANAGEMENT,8311 W SUNSET RD STE 110,LAS VEGAS,NV,89113,Clark,western nevada management,western nevada management,western nevada management,western nevada management,804 mill st,False
PEAVINE ESTATES ASSOCIATION,3688-1993,REG,260,(775) 284-4434,C/O WESTERN NEVADA MANAGEMENT INC,804 MILL ST,RENO,NV,89502,Washoe,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
PEBBLE CANYON HOMEOWNERS ASSOCIATION,7007-1991,REG,365,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,3675 w cheyenne ave,False
PEBBLE CREEK AT TURF CENTER HOMEOWNERS' ASSOCIATION,0430622016-6,REG,35,(702) 531-3382,C/O CAMCO,P O BOX 400518,LAS VEGAS,NV,89140,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
PEBBLE CREEK HOMEOWNERS ASSOCIATION INC,5287-1993,REG,393,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,camco,camco,camco,camco,po box 400518,False
PEBBLE CREEK PROPERTY OWNERS' ASSOCIATION,5613-2002,REG,300,(775) 853-9777,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Washoe,eugene burger management,eugene burger management,eugene burger management,eugene burger management,4576 n rancho dr,False
PEBBLE CREEK VILLAGE HOMEOWNERS' ASSOCIATION,168-2005,REG,196,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RIDGE AVE STE 100,LAS VEGAS,NV,89148,Clark,valley realty and management,valley realty and management,valley realty and management,valley realty and management,3246 n carson st,False
PEBBLE CREEK WEST HOMEOWNERS ASSOCIATION,0825672005-5,REG,241,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,639 isbell rd,False
PEBBLE CROSSING I HOMEOWNERS ASSOCIATION,0042642007-7,REG,40,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande,False
PEBBLECREEK COMMUNITY ASSOCIATION,16298-1997,REG,162,(702) 362-6262,C/O TERRA WEST PROPERTY MANAGEMENT,PO BOX 80900,LAS VEGAS,NV,89180,Clark,camco,camco,camco,camco,p o box 400518,False
PECCOLE RANCH COMMUNITY ASSOCIATION,644-1990,MSTR,2860,(702) 255-3351,,9501 RED HILLS RD,LAS VEGAS,NV,89117,Clark,,,,,,
PECETTI RANCH ESTATES HOMEOWNERS ASSOCIATION,13739-2001,REG,36,(775) 323-4355,"C/O GASTON WILKERSON ASSOCIATION SERVICES, INC.",4751 CAUGHLIN PKWY STE B,RENO,NV,89519,Washoe,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
PECKHAM LANE TOWNHOUSE ASSOCIATION INC,476-1968,REG,156,(775) 329-7070,C/O RENO PROPERTY MANAGEMENT LTD,5250 NEIL ROAD STE 100,RENO,NV,89502,Washoe,harmony management,harmony management,harmony management,harmony management,2300 w sahara ave,False
PECOS CREEK HOMEOWNERS ASSOCIATION,26385-1996,REG,72,(702) 365-6720,C/O FIRST COLUMBIA COMMUNITY MANAGEMENT INC,PO BOX 28759,LAS VEGAS,NV,89126,Clark,ideal community management,ideal community management,ideal community management,ideal community management,5785 centennial center blvd,False
PECOS ESTATES HOMEOWNERS ASSOCIATION,4431-1979,REG,32,(702) 309-3021,C/O HARMONY MANAGEMENT LLC,1151 S BUFFALO STE 230,LAS VEGAS,NV,89117,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
"PECOS VILLAS HOMEOWNERS ASSOCIATION, INC",6576-1979,REG,66,(702) 368-4637,C/O ELITE HOA MANAGEMENT INC,8425 W FLAMINGO RD STE 1,LAS VEGAS,NV,89147,Clark,prime community management,prime community management,prime community management,prime community management,181 n arroyo grande blvd,False
PECOS-MCCLEOD HOMEOWNERS ASSOCIATION,0465822008-1,REG,16,(702) 325-2114,,5130 S FORT APACHE RD,LAS VEGAS,NV,89148,Clark,,,,,,
PECOS-PARK SUNFLOWER HOMEOWNERS ASSOCIATION,19967-2004,REG,304,(702) 655-7064,C/O LAS VEGAS VALLEY COMMUNITY MANAGEMENT,7571 TULE SPRINGS RD,LAS VEGAS,NV,89131,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
PELICAN BAY HOMEOWNERS ASSOCIATION,17645-1995,REG,48,(702) 855-0455,C/O COMMUNITY MANAGEMENT & SALES,"3095 E. RUSSELL RD, SUITE D",LAS VEGAS,NV,89120,Clark,camco,camco,camco,camco,po box 400518,False
PEPPERTREE HOMEOWNERS ASSOCIATION,3309-1979,REG,356,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,first columbia community management,first columbia community management,first columbia community management,first columbia community management,p o box 28759,False
